;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;;Rótulos de Linha;Soma de Unit price;Soma de Quantity;Soma de Tax 5%;Soma de Total;Soma de cogs;Soma de gross margin percentage;Soma de gross income;Soma de Rating
115;225-98-1496;C;Naypyitaw;Normal;Female;Fashion accessories;27,02;3;4,053;85,113;03/02/2019;13:01;Credit card;81,06;4,761904762;4,053;7,1;;Female;78,38;4;15,676;329,196;313,52;4,761904762;15,676;7,9
116;291-32-1427;B;Mandalay;Member;Male;Fashion accessories;21,94;5;5,485;115,185;03/05/2019;12:29;Ewallet;109,7;4,761904762;5,485;5,3;;Member;78,38;4;15,676;329,196;313,52;4,761904762;15,676;7,9
117;659-65-8956;B;Mandalay;Member;Male;Fashion accessories;51,36;1;2,568;53,928;1/16/2019;15:26;Ewallet;51,36;4,761904762;2,568;5,2;;Home and lifestyle;78,38;4;15,676;329,196;313,52;4,761904762;15,676;7,9
118;642-32-2990;A;Yangon;Normal;Female;Food and beverages;10,96;10;5,48;115,08;02/02/2019;20:48;Ewallet;109,6;4,761904762;5,48;6;;3/24/2019;78,38;4;15,676;329,196;313,52;4,761904762;15,676;7,9
119;378-24-2715;B;Mandalay;Normal;Male;Home and lifestyle;53,44;2;5,344;112,224;1/20/2019;20:38;Ewallet;106,88;4,761904762;5,344;4,1;;17;78,38;4;15,676;329,196;313,52;4,761904762;15,676;7,9
120;638-60-7125;A;Yangon;Normal;Female;Electronic accessories;99,56;8;39,824;836,304;2/14/2019;17:03;Credit card;796,48;4,761904762;39,824;5,2;;120-06-4233;30,61;6;9,183;192,843;183,66;4,761904762;9,183;9,3
121;659-36-1684;C;Naypyitaw;Member;Male;Sports and travel;57,12;7;19,992;419,832;01/12/2019;12:02;Credit card;399,84;4,761904762;19,992;6,5;;C;30,61;6;9,183;192,843;183,66;4,761904762;9,183;9,3
122;219-22-9386;B;Mandalay;Member;Male;Sports and travel;99,96;9;44,982;944,622;03/09/2019;17:26;Credit card;899,64;4,761904762;44,982;4,2;;Naypyitaw;30,61;6;9,183;192,843;183,66;4,761904762;9,183;9,3
123;336-78-2147;C;Naypyitaw;Member;Male;Home and lifestyle;63,91;8;25,564;536,844;3/13/2019;19:52;Credit card;511,28;4,761904762;25,564;4,6;;Male;30,61;6;9,183;192,843;183,66;4,761904762;9,183;9,3
124;268-27-6179;B;Mandalay;Member;Female;Fashion accessories;56,47;8;22,588;474,348;03/09/2019;14:57;Ewallet;451,76;4,761904762;22,588;7,3;;Normal;30,61;6;9,183;192,843;183,66;4,761904762;9,183;9,3
125;668-90-8900;A;Yangon;Normal;Female;Home and lifestyle;93,69;7;32,7915;688,6215;03/10/2019;18:44;Credit card;655,83;4,761904762;32,7915;4,5;;Electronic accessories;30,61;6;9,183;192,843;183,66;4,761904762;9,183;9,3
126;870-54-3162;A;Yangon;Normal;Female;Sports and travel;32,25;5;8,0625;169,3125;1/27/2019;13:26;Cash;161,25;4,761904762;8,0625;9;;03/12/2019;30,61;6;9,183;192,843;183,66;4,761904762;9,183;9,3
127;189-08-9157;C;Naypyitaw;Normal;Female;Fashion accessories;31,73;9;14,2785;299,8485;01/08/2019;16:17;Credit card;285,57;4,761904762;14,2785;5,9;;20;30,61;6;9,183;192,843;183,66;4,761904762;9,183;9,3
128;663-86-9076;C;Naypyitaw;Member;Female;Food and beverages;68,54;8;27,416;575,736;01/08/2019;15:57;Ewallet;548,32;4,761904762;27,416;8,5;;120-54-2248;28,86;5;7,215;151,515;144,3;4,761904762;7,215;8
129;549-84-7482;B;Mandalay;Normal;Female;Sports and travel;90,28;9;40,626;853,146;02/08/2019;11:15;Ewallet;812,52;4,761904762;40,626;7,2;;B;28,86;5;7,215;151,515;144,3;4,761904762;7,215;8
130;191-10-6171;B;Mandalay;Normal;Female;Fashion accessories;39,62;7;13,867;291,207;1/25/2019;13:18;Cash;277,34;4,761904762;13,867;7,5;;Mandalay;28,86;5;7,215;151,515;144,3;4,761904762;7,215;8
131;802-70-5316;A;Yangon;Member;Female;Sports and travel;92,13;6;27,639;580,419;03/06/2019;20:34;Cash;552,78;4,761904762;27,639;8,3;;Female;28,86;5;7,215;151,515;144,3;4,761904762;7,215;8
132;695-51-0018;B;Mandalay;Normal;Female;Sports and travel;34,84;4;6,968;146,328;02/10/2019;18:36;Cash;139,36;4,761904762;6,968;7,4;;Normal;28,86;5;7,215;151,515;144,3;4,761904762;7,215;8
133;590-83-4591;B;Mandalay;Member;Male;Electronic accessories;87,45;6;26,235;550,935;2/17/2019;14:40;Credit card;524,7;4,761904762;26,235;8,8;;Food and beverages;28,86;5;7,215;151,515;144,3;4,761904762;7,215;8
134;483-71-1164;C;Naypyitaw;Normal;Female;Health and beauty;81,3;6;24,39;512,19;03/08/2019;16:43;Ewallet;487,8;4,761904762;24,39;5,3;;1/22/2019;28,86;5;7,215;151,515;144,3;4,761904762;7,215;8
135;597-78-7908;C;Naypyitaw;Normal;Male;Fashion accessories;90,22;3;13,533;284,193;2/18/2019;19:39;Cash;270,66;4,761904762;13,533;6,2;;18;28,86;5;7,215;151,515;144,3;4,761904762;7,215;8
136;700-81-1757;A;Yangon;Normal;Female;Electronic accessories;26,31;5;6,5775;138,1275;1/18/2019;20:59;Credit card;131,55;4,761904762;6,5775;8,8;;122-61-9553;51,32;9;23,094;484,974;461,88;4,761904762;23,094;5,6
137;354-39-5160;A;Yangon;Member;Female;Home and lifestyle;34,42;6;10,326;216,846;2/18/2019;15:39;Cash;206,52;4,761904762;10,326;9,8;;C;51,32;9;23,094;484,974;461,88;4,761904762;23,094;5,6
138;241-72-9525;B;Mandalay;Normal;Male;Sports and travel;51,91;10;25,955;545,055;2/16/2019;12:21;Cash;519,1;4,761904762;25,955;8,2;;Naypyitaw;51,32;9;23,094;484,974;461,88;4,761904762;23,094;5,6
139;575-30-8091;A;Yangon;Normal;Male;Sports and travel;72,5;8;29;609;3/16/2019;19:25;Ewallet;580;4,761904762;29;9,2;;Female;51,32;9;23,094;484,974;461,88;4,761904762;23,094;5,6
140;731-81-9469;C;Naypyitaw;Member;Female;Sports and travel;89,8;10;44,9;942,9;1/23/2019;13:00;Credit card;898;4,761904762;44,9;5,4;;Normal;51,32;9;23,094;484,974;461,88;4,761904762;23,094;5,6
141;280-17-4359;C;Naypyitaw;Member;Male;Health and beauty;90,5;10;45,25;950,25;1/25/2019;13:48;Cash;905;4,761904762;45,25;8,1;;Electronic accessories;51,32;9;23,094;484,974;461,88;4,761904762;23,094;5,6
142;338-65-2210;C;Naypyitaw;Member;Female;Health and beauty;68,6;10;34,3;720,3;02/05/2019;19:57;Cash;686;4,761904762;34,3;9,1;;3/14/2019;51,32;9;23,094;484,974;461,88;4,761904762;23,094;5,6
143;488-25-4221;C;Naypyitaw;Member;Female;Food and beverages;30,41;1;1,5205;31,9305;2/22/2019;10:36;Credit card;30,41;4,761904762;1,5205;8,4;;19;51,32;9;23,094;484,974;461,88;4,761904762;23,094;5,6
144;239-10-7476;A;Yangon;Normal;Female;Home and lifestyle;77,95;6;23,385;491,085;1/21/2019;16:37;Ewallet;467,7;4,761904762;23,385;8;;123-19-1176;58,22;8;23,288;489,048;465,76;4,761904762;23,288;8,4
145;458-41-1477;C;Naypyitaw;Normal;Female;Health and beauty;46,26;6;13,878;291,438;03/08/2019;17:11;Credit card;277,56;4,761904762;13,878;9,5;;A;58,22;8;23,288;489,048;465,76;4,761904762;23,288;8,4
146;685-64-1609;A;Yangon;Member;Female;Fashion accessories;30,14;10;15,07;316,47;02/10/2019;12:28;Ewallet;301,4;4,761904762;15,07;9,2;;Yangon;58,22;8;23,288;489,048;465,76;4,761904762;23,288;8,4
147;568-90-5112;C;Naypyitaw;Normal;Male;Health and beauty;66,14;4;13,228;277,788;3/19/2019;12:46;Credit card;264,56;4,761904762;13,228;5,6;;Male;58,22;8;23,288;489,048;465,76;4,761904762;23,288;8,4
148;262-47-2794;B;Mandalay;Member;Male;Home and lifestyle;71,86;8;28,744;603,624;03/06/2019;15:07;Credit card;574,88;4,761904762;28,744;6,2;;Member;58,22;8;23,288;489,048;465,76;4,761904762;23,288;8,4
149;238-49-0436;A;Yangon;Normal;Male;Health and beauty;32,46;8;12,984;272,664;3/27/2019;13:48;Credit card;259,68;4,761904762;12,984;4,9;;Health and beauty;58,22;8;23,288;489,048;465,76;4,761904762;23,288;8,4
150;608-96-3517;B;Mandalay;Member;Female;Fashion accessories;91,54;4;18,308;384,468;3/23/2019;19:20;Credit card;366,16;4,761904762;18,308;4,8;;1/27/2019;58,22;8;23,288;489,048;465,76;4,761904762;23,288;8,4
151;584-86-7256;C;Naypyitaw;Member;Male;Sports and travel;34,56;7;12,096;254,016;03/11/2019;16:07;Credit card;241,92;4,761904762;12,096;7,3;;20;58,22;8;23,288;489,048;465,76;4,761904762;23,288;8,4
152;746-94-0204;A;Yangon;Normal;Male;Fashion accessories;83,24;9;37,458;786,618;1/29/2019;11:56;Credit card;749,16;4,761904762;37,458;7,4;;123-35-4896;46,66;9;20,997;440,937;419,94;4,761904762;20,997;5,3
153;214-17-6927;C;Naypyitaw;Normal;Female;Food and beverages;16,48;6;4,944;103,824;02/07/2019;18:23;Ewallet;98,88;4,761904762;4,944;9,9;;C;46,66;9;20,997;440,937;419,94;4,761904762;20,997;5,3
154;400-89-4171;C;Naypyitaw;Normal;Female;Sports and travel;80,97;8;32,388;680,148;1/28/2019;13:05;Cash;647,76;4,761904762;32,388;9,3;;Naypyitaw;46,66;9;20,997;440,937;419,94;4,761904762;20,997;5,3
155;782-95-9291;A;Yangon;Member;Male;Food and beverages;92,29;5;23,0725;484,5225;2/20/2019;15:55;Credit card;461,45;4,761904762;23,0725;9;;Female;46,66;9;20,997;440,937;419,94;4,761904762;20,997;5,3
156;279-74-2924;B;Mandalay;Member;Male;Electronic accessories;72,17;1;3,6085;75,7785;01/04/2019;19:40;Cash;72,17;4,761904762;3,6085;6,1;;Normal;46,66;9;20,997;440,937;419,94;4,761904762;20,997;5,3
157;307-85-2293;B;Mandalay;Normal;Male;Home and lifestyle;50,28;5;12,57;263,97;03/07/2019;13:58;Ewallet;251,4;4,761904762;12,57;9,7;;Sports and travel;46,66;9;20,997;440,937;419,94;4,761904762;20,997;5,3
158;743-04-1105;B;Mandalay;Member;Male;Health and beauty;97,22;9;43,749;918,729;3/30/2019;14:43;Ewallet;874,98;4,761904762;43,749;6;;2/17/2019;46,66;9;20,997;440,937;419,94;4,761904762;20,997;5,3
159;423-57-2993;B;Mandalay;Normal;Male;Sports and travel;93,39;6;28,017;588,357;3/27/2019;19:18;Ewallet;560,34;4,761904762;28,017;10;;19;46,66;9;20,997;440,937;419,94;4,761904762;20,997;5,3
160;894-41-5205;C;Naypyitaw;Normal;Female;Food and beverages;43,18;8;17,272;362,712;1/19/2019;19:39;Credit card;345,44;4,761904762;17,272;8,3;;124-31-1458;79,59;3;11,9385;250,7085;238,77;4,761904762;11,9385;6,6
161;275-28-0149;A;Yangon;Normal;Male;Sports and travel;63,69;1;3,1845;66,8745;2/25/2019;16:21;Cash;63,69;4,761904762;3,1845;6;;A;79,59;3;11,9385;250,7085;238,77;4,761904762;11,9385;6,6
162;101-17-6199;A;Yangon;Normal;Male;Food and beverages;45,79;7;16,0265;336,5565;3/13/2019;19:44;Credit card;320,53;4,761904762;16,0265;7;;Yangon;79,59;3;11,9385;250,7085;238,77;4,761904762;11,9385;6,6
163;423-80-0988;C;Naypyitaw;Normal;Male;Sports and travel;76,4;2;7,64;160,44;1/30/2019;19:42;Ewallet;152,8;4,761904762;7,64;6,5;;Female;79,59;3;11,9385;250,7085;238,77;4,761904762;11,9385;6,6
164;548-46-9322;B;Mandalay;Normal;Male;Food and beverages;39,9;10;19,95;418,95;2/20/2019;15:24;Credit card;399;4,761904762;19,95;5,9;;Member;79,59;3;11,9385;250,7085;238,77;4,761904762;11,9385;6,6
165;505-02-0892;B;Mandalay;Member;Male;Health and beauty;42,57;8;17,028;357,588;2/25/2019;14:12;Ewallet;340,56;4,761904762;17,028;5,6;;Electronic accessories;79,59;3;11,9385;250,7085;238,77;4,761904762;11,9385;6,6
166;234-65-2137;C;Naypyitaw;Normal;Male;Home and lifestyle;95,58;10;47,79;1003,59;1/16/2019;13:32;Cash;955,8;4,761904762;47,79;4,8;;01/08/2019;79,59;3;11,9385;250,7085;238,77;4,761904762;11,9385;6,6
167;687-47-8271;A;Yangon;Normal;Male;Fashion accessories;98,98;10;49,49;1039,29;02/08/2019;16:20;Credit card;989,8;4,761904762;49,49;8,7;;14;79,59;3;11,9385;250,7085;238,77;4,761904762;11,9385;6,6
168;796-32-9050;A;Yangon;Normal;Male;Food and beverages;51,28;6;15,384;323,064;1/19/2019;16:31;Cash;307,68;4,761904762;15,384;6,5;;125-45-2293;99,1;6;29,73;624,33;594,6;4,761904762;29,73;4,2
169;105-31-1824;A;Yangon;Member;Male;Sports and travel;69,52;7;24,332;510,972;02/01/2019;15:10;Credit card;486,64;4,761904762;24,332;8,5;;A;99,1;6;29,73;624,33;594,6;4,761904762;29,73;4,2
170;249-42-3782;A;Yangon;Normal;Male;Health and beauty;70,01;5;17,5025;367,5525;01/03/2019;11:36;Ewallet;350,05;4,761904762;17,5025;5,5;;Yangon;99,1;6;29,73;624,33;594,6;4,761904762;29,73;4,2
171;316-55-4634;B;Mandalay;Member;Male;Food and beverages;80,05;5;20,0125;420,2625;1/26/2019;12:45;Credit card;400,25;4,761904762;20,0125;9,4;;Female;99,1;6;29,73;624,33;594,6;4,761904762;29,73;4,2
172;733-33-4967;C;Naypyitaw;Normal;Male;Electronic accessories;20,85;8;8,34;175,14;03/03/2019;19:17;Cash;166,8;4,761904762;8,34;6,3;;Normal;99,1;6;29,73;624,33;594,6;4,761904762;29,73;4,2
173;608-27-6295;B;Mandalay;Member;Male;Electronic accessories;52,89;6;15,867;333,207;1/19/2019;17:34;Credit card;317,34;4,761904762;15,867;9,8;;Fashion accessories;99,1;6;29,73;624,33;594,6;4,761904762;29,73;4,2
174;414-12-7047;B;Mandalay;Normal;Male;Food and beverages;19,79;8;7,916;166,236;1/18/2019;12:04;Ewallet;158,32;4,761904762;7,916;8,7;;1/19/2019;99,1;6;29,73;624,33;594,6;4,761904762;29,73;4,2
175;827-26-2100;A;Yangon;Member;Male;Home and lifestyle;33,84;9;15,228;319,788;3/21/2019;16:21;Ewallet;304,56;4,761904762;15,228;8,8;;13;99,1;6;29,73;624,33;594,6;4,761904762;29,73;4,2
176;175-54-2529;A;Yangon;Member;Male;Food and beverages;22,17;8;8,868;186,228;03/03/2019;17:01;Credit card;177,36;4,761904762;8,868;9,6;;126-54-1082;21,54;9;9,693;203,553;193,86;4,761904762;9,693;8,8
177;139-52-2867;C;Naypyitaw;Normal;Female;Fashion accessories;22,51;7;7,8785;165,4485;2/13/2019;10:50;Credit card;157,57;4,761904762;7,8785;4,8;;A;21,54;9;9,693;203,553;193,86;4,761904762;9,693;8,8
178;407-63-8975;A;Yangon;Normal;Male;Food and beverages;73,88;6;22,164;465,444;3/23/2019;19:16;Ewallet;443,28;4,761904762;22,164;4,4;;Yangon;21,54;9;9,693;203,553;193,86;4,761904762;9,693;8,8
179;342-65-4817;C;Naypyitaw;Member;Male;Health and beauty;86,8;3;13,02;273,42;1/28/2019;16:47;Ewallet;260,4;4,761904762;13,02;9,9;;Female;21,54;9;9,693;203,553;193,86;4,761904762;9,693;8,8
180;130-98-8941;C;Naypyitaw;Normal;Male;Fashion accessories;64,26;7;22,491;472,311;02/09/2019;10:00;Cash;449,82;4,761904762;22,491;5,7;;Member;21,54;9;9,693;203,553;193,86;4,761904762;9,693;8,8
181;434-83-9547;C;Naypyitaw;Member;Male;Food and beverages;38,47;8;15,388;323,148;1/23/2019;11:51;Cash;307,76;4,761904762;15,388;7,7;;Home and lifestyle;21,54;9;9,693;203,553;193,86;4,761904762;9,693;8,8
182;851-28-6367;A;Yangon;Member;Male;Sports and travel;15,5;10;7,75;162,75;3/23/2019;10:55;Ewallet;155;4,761904762;7,75;8;;01/07/2019;21,54;9;9,693;203,553;193,86;4,761904762;9,693;8,8
183;824-88-3614;C;Naypyitaw;Normal;Male;Health and beauty;34,31;8;13,724;288,204;1/25/2019;15:00;Ewallet;274,48;4,761904762;13,724;5,7;;11;21,54;9;9,693;203,553;193,86;4,761904762;9,693;8,8
184;586-25-0848;A;Yangon;Normal;Female;Sports and travel;12,34;7;4,319;90,699;03/04/2019;11:19;Credit card;86,38;4,761904762;4,319;6,7;;127-47-6963;51,71;4;10,342;217,182;206,84;4,761904762;10,342;9,8
185;895-66-0685;B;Mandalay;Member;Male;Food and beverages;18,08;3;2,712;56,952;03/05/2019;19:46;Ewallet;54,24;4,761904762;2,712;8;;A;51,71;4;10,342;217,182;206,84;4,761904762;10,342;9,8
186;305-14-0245;B;Mandalay;Member;Female;Home and lifestyle;94,49;8;37,796;793,716;03/03/2019;19:00;Ewallet;755,92;4,761904762;37,796;7,5;;Yangon;51,71;4;10,342;217,182;206,84;4,761904762;10,342;9,8
187;732-04-5373;B;Mandalay;Member;Male;Home and lifestyle;46,47;4;9,294;195,174;02/08/2019;10:53;Cash;185,88;4,761904762;9,294;7;;Male;51,71;4;10,342;217,182;206,84;4,761904762;10,342;9,8
188;400-60-7251;A;Yangon;Normal;Male;Home and lifestyle;74,07;1;3,7035;77,7735;02/10/2019;12:50;Ewallet;74,07;4,761904762;3,7035;9,9;;Normal;51,71;4;10,342;217,182;206,84;4,761904762;10,342;9,8
189;593-65-1552;C;Naypyitaw;Normal;Female;Home and lifestyle;69,81;4;13,962;293,202;1/28/2019;20:50;Credit card;279,24;4,761904762;13,962;5,9;;Health and beauty;51,71;4;10,342;217,182;206,84;4,761904762;10,342;9,8
190;284-34-9626;B;Mandalay;Normal;Female;Home and lifestyle;77,04;3;11,556;242,676;02/11/2019;10:39;Credit card;231,12;4,761904762;11,556;7,2;;03/09/2019;51,71;4;10,342;217,182;206,84;4,761904762;10,342;9,8
191;437-58-8131;B;Mandalay;Normal;Female;Fashion accessories;73,52;2;7,352;154,392;1/15/2019;13:41;Ewallet;147,04;4,761904762;7,352;4,6;;13;51,71;4;10,342;217,182;206,84;4,761904762;10,342;9,8
192;286-43-6208;C;Naypyitaw;Normal;Female;Food and beverages;87,8;9;39,51;829,71;3/16/2019;19:08;Cash;790,2;4,761904762;39,51;9,2;;129-29-8530;62,62;5;15,655;328,755;313,1;4,761904762;15,655;7
193;641-43-2399;B;Mandalay;Normal;Male;Home and lifestyle;25,55;4;5,11;107,31;1/26/2019;20:23;Ewallet;102,2;4,761904762;5,11;5,7;;A;62,62;5;15,655;328,755;313,1;4,761904762;15,655;7
194;831-07-6050;A;Yangon;Normal;Male;Electronic accessories;32,71;5;8,1775;171,7275;3/19/2019;11:30;Credit card;163,55;4,761904762;8,1775;9,9;;Yangon;62,62;5;15,655;328,755;313,1;4,761904762;15,655;7
195;556-86-3144;C;Naypyitaw;Member;Female;Fashion accessories;74,29;1;3,7145;78,0045;1/13/2019;19:30;Cash;74,29;4,761904762;3,7145;5;;Male;62,62;5;15,655;328,755;313,1;4,761904762;15,655;7
196;848-24-9445;C;Naypyitaw;Member;Male;Health and beauty;43,7;2;4,37;91,77;3/26/2019;18:03;Cash;87,4;4,761904762;4,37;4,9;;Member;62,62;5;15,655;328,755;313,1;4,761904762;15,655;7
197;856-22-8149;A;Yangon;Normal;Female;Home and lifestyle;25,29;1;1,2645;26,5545;3/23/2019;10:13;Ewallet;25,29;4,761904762;1,2645;6,1;;Sports and travel;62,62;5;15,655;328,755;313,1;4,761904762;15,655;7
198;699-01-4164;C;Naypyitaw;Normal;Male;Health and beauty;41,5;4;8,3;174,3;03/12/2019;19:58;Credit card;166;4,761904762;8,3;8,2;;03/10/2019;62,62;5;15,655;328,755;313,1;4,761904762;15,655;7
199;420-11-4919;C;Naypyitaw;Member;Female;Food and beverages;71,39;5;17,8475;374,7975;2/17/2019;19:57;Credit card;356,95;4,761904762;17,8475;5,5;;19;62,62;5;15,655;328,755;313,1;4,761904762;15,655;7
200;606-80-4905;C;Naypyitaw;Member;Female;Sports and travel;19,15;6;5,745;120,645;1/29/2019;10:01;Credit card;114,9;4,761904762;5,745;6,8;;130-67-4723;48,5;6;14,55;305,55;291;4,761904762;14,55;9,4
201;542-41-0513;B;Mandalay;Member;Female;Electronic accessories;57,49;4;11,498;241,458;3/15/2019;11:57;Cash;229,96;4,761904762;11,498;6,6;;A;48,5;6;14,55;305,55;291;4,761904762;14,55;9,4
202;426-39-2418;C;Naypyitaw;Normal;Male;Electronic accessories;61,41;7;21,4935;451,3635;1/14/2019;10:02;Cash;429,87;4,761904762;21,4935;9,8;;Yangon;48,5;6;14,55;305,55;291;4,761904762;14,55;9,4
203;875-46-5808;B;Mandalay;Member;Male;Health and beauty;25,9;10;12,95;271,95;02/06/2019;14:51;Ewallet;259;4,761904762;12,95;8,7;;Male;48,5;6;14,55;305,55;291;4,761904762;14,55;9,4
204;394-43-4238;B;Mandalay;Member;Male;Home and lifestyle;17,77;5;4,4425;93,2925;2/15/2019;12:42;Credit card;88,85;4,761904762;4,4425;5,4;;Member;48,5;6;14,55;305,55;291;4,761904762;14,55;9,4
205;749-24-1565;A;Yangon;Normal;Female;Health and beauty;23,03;9;10,3635;217,6335;01/03/2019;12:02;Ewallet;207,27;4,761904762;10,3635;7,9;;Food and beverages;48,5;6;14,55;305,55;291;4,761904762;14,55;9,4
206;672-51-8681;C;Naypyitaw;Member;Female;Electronic accessories;66,65;9;29,9925;629,8425;01/04/2019;18:19;Credit card;599,85;4,761904762;29,9925;9,7;;01/11/2019;48,5;6;14,55;305,55;291;4,761904762;14,55;9,4
207;263-87-5680;C;Naypyitaw;Member;Female;Home and lifestyle;28,53;10;14,265;299,565;3/18/2019;17:38;Ewallet;285,3;4,761904762;14,265;7,8;;13;48,5;6;14,55;305,55;291;4,761904762;14,55;9,4
208;573-58-9734;B;Mandalay;Normal;Female;Fashion accessories;30,37;3;4,5555;95,6655;3/28/2019;13:41;Ewallet;91,11;4,761904762;4,5555;5,1;;130-98-8941;64,26;7;22,491;472,311;449,82;4,761904762;22,491;5,7
209;817-69-8206;B;Mandalay;Normal;Female;Electronic accessories;99,73;9;44,8785;942,4485;03/02/2019;19:42;Credit card;897,57;4,761904762;44,8785;6,5;;C;64,26;7;22,491;472,311;449,82;4,761904762;22,491;5,7
210;888-02-0338;A;Yangon;Normal;Male;Electronic accessories;26,23;9;11,8035;247,8735;1/25/2019;20:24;Ewallet;236,07;4,761904762;11,8035;5,9;;Naypyitaw;64,26;7;22,491;472,311;449,82;4,761904762;22,491;5,7
211;677-11-0152;C;Naypyitaw;Normal;Female;Food and beverages;93,26;9;41,967;881,307;1/16/2019;18:08;Cash;839,34;4,761904762;41,967;8,8;;Male;64,26;7;22,491;472,311;449,82;4,761904762;22,491;5,7
212;142-63-6033;B;Mandalay;Normal;Male;Home and lifestyle;92,36;5;23,09;484,89;3/20/2019;19:17;Ewallet;461,8;4,761904762;23,09;4,9;;Normal;64,26;7;22,491;472,311;449,82;4,761904762;22,491;5,7
213;656-16-1063;B;Mandalay;Normal;Male;Sports and travel;46,42;3;6,963;146,223;01/04/2019;13:24;Credit card;139,26;4,761904762;6,963;4,4;;Fashion accessories;64,26;7;22,491;472,311;449,82;4,761904762;22,491;5,7
214;891-58-8335;B;Mandalay;Member;Female;Sports and travel;29,61;7;10,3635;217,6335;03/11/2019;15:53;Cash;207,27;4,761904762;10,3635;6,5;;02/09/2019;64,26;7;22,491;472,311;449,82;4,761904762;22,491;5,7
215;802-43-8934;A;Yangon;Normal;Male;Home and lifestyle;18,28;1;0,914;19,194;3/22/2019;15:05;Credit card;18,28;4,761904762;0,914;8,3;;10;64,26;7;22,491;472,311;449,82;4,761904762;22,491;5,7
216;560-30-5617;B;Mandalay;Normal;Female;Sports and travel;24,77;5;6,1925;130,0425;3/24/2019;18:27;Cash;123,85;4,761904762;6,1925;8,5;;131-15-8856;72,52;8;29,008;609,168;580,16;4,761904762;29,008;4
217;319-74-2561;A;Yangon;Member;Female;Electronic accessories;94,64;3;14,196;298,116;2/21/2019;16:55;Cash;283,92;4,761904762;14,196;5,5;;C;72,52;8;29,008;609,168;580,16;4,761904762;29,008;4
218;549-03-9315;B;Mandalay;Normal;Male;Fashion accessories;94,87;8;37,948;796,908;02/12/2019;12:58;Ewallet;758,96;4,761904762;37,948;8,7;;Naypyitaw;72,52;8;29,008;609,168;580,16;4,761904762;29,008;4
219;790-29-1172;B;Mandalay;Normal;Female;Food and beverages;57,34;3;8,601;180,621;03/10/2019;18:59;Credit card;172,02;4,761904762;8,601;7,9;;Female;72,52;8;29,008;609,168;580,16;4,761904762;29,008;4
220;239-36-3640;B;Mandalay;Normal;Male;Electronic accessories;45,35;6;13,605;285,705;1/31/2019;13:44;Ewallet;272,1;4,761904762;13,605;6,1;;Member;72,52;8;29,008;609,168;580,16;4,761904762;29,008;4
221;468-01-2051;B;Mandalay;Normal;Male;Food and beverages;62,08;7;21,728;456,288;03/06/2019;13:46;Ewallet;434,56;4,761904762;21,728;5,4;;Food and beverages;72,52;8;29,008;609,168;580,16;4,761904762;29,008;4
222;389-25-3394;C;Naypyitaw;Normal;Male;Electronic accessories;11,81;5;2,9525;62,0025;2/17/2019;18:06;Cash;59,05;4,761904762;2,9525;9,4;;3/30/2019;72,52;8;29,008;609,168;580,16;4,761904762;29,008;4
223;279-62-1445;C;Naypyitaw;Member;Female;Fashion accessories;12,54;1;0,627;13,167;2/21/2019;12:38;Cash;12,54;4,761904762;0,627;8,2;;19;72,52;8;29,008;609,168;580,16;4,761904762;29,008;4
224;213-72-6612;A;Yangon;Normal;Male;Food and beverages;43,25;2;4,325;90,825;3/20/2019;15:56;Cash;86,5;4,761904762;4,325;6,2;;131-70-8179;92,09;3;13,8135;290,0835;276,27;4,761904762;13,8135;4,2
225;746-68-6593;C;Naypyitaw;Member;Female;Sports and travel;87,16;2;8,716;183,036;01/11/2019;14:29;Credit card;174,32;4,761904762;8,716;9,7;;A;92,09;3;13,8135;290,0835;276,27;4,761904762;13,8135;4,2
226;836-82-5858;B;Mandalay;Member;Male;Health and beauty;69,37;9;31,2165;655,5465;1/26/2019;19:14;Ewallet;624,33;4,761904762;31,2165;4;;Yangon;92,09;3;13,8135;290,0835;276,27;4,761904762;13,8135;4,2
227;583-72-1480;C;Naypyitaw;Member;Male;Electronic accessories;37,06;4;7,412;155,652;1/31/2019;16:24;Ewallet;148,24;4,761904762;7,412;9,7;;Female;92,09;3;13,8135;290,0835;276,27;4,761904762;13,8135;4,2
